,Unnamed: 0,Synset,Name,Predicted
47504,47504,Synset('xy.n.01'),xy.n.01,b
47510,47510,Synset('meson.n.01'),meson.n.01,b
47514,47514,Synset('hadron.n.01'),hadron.n.01,b
47515,47515,Synset('lepton.n.02'),lepton.n.02,b
47516,47516,Synset('quark.n.01'),quark.n.01,b
47518,47518,Synset('string.n.08'),string.n.08,b
47519,47519,Synset('weakly_interacting_massive_particle.n.01'),weakly_interacting_massive_particle.n.01,b
47520,47520,Synset('baryon.n.01'),baryon.n.01,b
47521,47521,Synset('anion.n.01'),anion.n.01,b
47522,47522,Synset('cation.n.01'),cation.n.01,b
47528,47528,Synset('beard.n.04'),beard.n.04,b
47530,47530,Synset('coat.n.03'),coat.n.03,b
47532,47532,Synset('down.n.05'),down.n.05,b
47534,47534,Synset('eyelash.n.01'),eyelash.n.01,b
47536,47536,Synset('forelock.n.02'),forelock.n.02,b
47540,47540,Synset('mane.n.01'),mane.n.01,b
47541,47541,Synset('mane.n.02'),mane.n.02,b
47543,47543,Synset('armor.n.03'),armor.n.03,b
47549,47549,Synset('dewlap.n.01'),dewlap.n.01,b
47550,47550,Synset('hangnail.n.01'),hangnail.n.01,b
47552,47552,Synset('prepuce.n.01'),prepuce.n.01,b
47553,47553,Synset('prepuce.n.02'),prepuce.n.02,b
47554,47554,Synset('scalp.n.01'),scalp.n.01,b
47555,47555,Synset('skin_graft.n.01'),skin_graft.n.01,b
47556,47556,Synset('thick_skin.n.01'),thick_skin.n.01,b
47563,47563,Synset('alula.n.01'),alula.n.01,b
47566,47566,Synset('hull.n.01'),hull.n.01,b
47567,47567,Synset('pod.n.01'),pod.n.01,b
47580,47580,Synset('blade.n.01'),blade.n.01,b
47581,47581,Synset('cataphyll.n.01'),cataphyll.n.01,b
47595,47595,Synset('pad.n.02'),pad.n.02,b
47597,47597,Synset('parted_leaf.n.01'),parted_leaf.n.01,b
47598,47598,Synset('pitcher.n.04'),pitcher.n.04,b
47600,47600,Synset('rosette.n.03'),rosette.n.03,b
47602,47602,Synset('scale.n.04'),scale.n.04,b
47603,47603,Synset('serrate_leaf.n.01'),serrate_leaf.n.01,b
47605,47605,Synset('sporophyll.n.01'),sporophyll.n.01,b
47607,47607,Synset('anther.n.01'),anther.n.01,b
47608,47608,Synset('antheridium.n.01'),antheridium.n.01,b
47609,47609,Synset('ascus.n.01'),ascus.n.01,b
47610,47610,Synset('basidium.n.01'),basidium.n.01,b
47611,47611,Synset('cone.n.03'),cone.n.03,b
47612,47612,Synset('endosperm.n.01'),endosperm.n.01,b
47613,47613,Synset('flower.n.02'),flower.n.02,b
47614,47614,Synset('fructification.n.02'),fructification.n.02,b
47619,47619,Synset('gemma.n.01'),gemma.n.01,b
47620,47620,Synset('gleba.n.01'),gleba.n.01,b
47621,47621,Synset('hymenium.n.01'),hymenium.n.01,b
47622,47622,Synset('ovary.n.01'),ovary.n.01,b
47623,47623,Synset('ovule.n.01'),ovule.n.01,b
47624,47624,Synset('pistil.n.01'),pistil.n.01,b
47625,47625,Synset('placenta.n.01'),placenta.n.01,b
47626,47626,Synset('placentation.n.02'),placentation.n.02,b
47628,47628,Synset('sorus.n.02'),sorus.n.02,b
47629,47629,Synset('sporangium.n.01'),sporangium.n.01,b
47630,47630,Synset('sporocarp.n.01'),sporocarp.n.01,b
47631,47631,Synset('sporophore.n.01'),sporophore.n.01,b
47633,47633,Synset('stigma.n.01'),stigma.n.01,b
47634,47634,Synset('style.n.05'),style.n.05,b
47635,47635,Synset('testa.n.01'),testa.n.01,b
47640,47640,Synset('cassava.n.02'),cassava.n.02,b
47658,47658,Synset('bud.n.02'),bud.n.02,b
47660,47660,Synset('axis.n.02'),axis.n.02,b
47662,47662,Synset('branch.n.02'),branch.n.02,b
47663,47663,Synset('bulb.n.01'),bulb.n.01,b
47664,47664,Synset('cane.n.02'),cane.n.02,b
47667,47667,Synset('cladode.n.01'),cladode.n.01,b
47671,47671,Synset('cutting.n.02'),cutting.n.02,b
47678,47678,Synset('rhizome.n.01'),rhizome.n.01,b
47679,47679,Synset('scape.n.01'),scape.n.01,b
47682,47682,Synset('stock.n.10'),stock.n.10,b
47683,47683,Synset('trunk.n.01'),trunk.n.01,b
47684,47684,Synset('tuber.n.01'),tuber.n.01,b
47701,47701,Synset('smear.n.02'),smear.n.02,b
47703,47703,Synset('fire.n.03'),fire.n.03,b
47706,47706,Synset('alpha_radiation.n.01'),alpha_radiation.n.01,b
47707,47707,Synset('beta_radiation.n.01'),beta_radiation.n.01,b
47782,47782,Synset('cirrocumulus.n.01'),cirrocumulus.n.01,b
47783,47783,Synset('cirrostratus.n.01'),cirrostratus.n.01,b
47784,47784,Synset('cirrus.n.02'),cirrus.n.02,b
47786,47786,Synset('contrail.n.01'),contrail.n.01,b
47787,47787,Synset('cumulonimbus.n.01'),cumulonimbus.n.01,b
47789,47789,Synset('nacreous_cloud.n.01'),nacreous_cloud.n.01,b
47791,47791,Synset('nimbus.n.01'),nimbus.n.01,b
47794,47794,Synset('dew.n.01'),dew.n.01,b
47797,47797,Synset('occluded_front.n.01'),occluded_front.n.01,b
47799,47799,Synset('solar_halo.n.01'),solar_halo.n.01,b
47800,47800,Synset('blizzard.n.01'),blizzard.n.01,b
47801,47801,Synset('firestorm.n.01'),firestorm.n.01,b
47803,47803,Synset('ice_storm.n.01'),ice_storm.n.01,b
47804,47804,Synset('northeaster.n.01'),northeaster.n.01,b
47806,47806,Synset('thunderstorm.n.01'),thunderstorm.n.01,b
47811,47811,Synset('elements.n.01'),elements.n.01,b
47812,47812,Synset('fair_weather.n.01'),fair_weather.n.01,b
47815,47815,Synset('precipitation.n.03'),precipitation.n.03,b
47817,47817,Synset('wave.n.08'),wave.n.08,b
47818,47818,Synset('wind.n.01'),wind.n.01,b
47819,47819,Synset('fog.n.01'),fog.n.01,b
47824,47824,Synset('discharge.n.05'),discharge.n.05,b
47850,47850,Synset('potential_energy.n.01'),potential_energy.n.01,b
47859,47859,Synset('aerodynamic_lift.n.01'),aerodynamic_lift.n.01,b
47860,47860,Synset('affinity.n.01'),affinity.n.01,b
47862,47862,Synset('gravity.n.01'),gravity.n.01,b
47863,47863,Synset('magnetism.n.01'),magnetism.n.01,b
47871,47871,Synset('tension.n.04'),tension.n.04,b
47874,47874,Synset('drag.n.01'),drag.n.01,b
47906,47906,Synset('arm.n.01'),arm.n.01,b
47913,47913,Synset('leg.n.01'),leg.n.01,b
47914,47914,Synset('leg.n.02'),leg.n.02,b
47915,47915,Synset('thigh.n.01'),thigh.n.01,b
47928,47928,Synset('animal_foot.n.01'),animal_foot.n.01,b
47929,47929,Synset('foot.n.01'),foot.n.01,b
47945,47945,Synset('levator.n.01'),levator.n.01,b
47946,47946,Synset('ocular_muscle.n.01'),ocular_muscle.n.01,b
47950,47950,Synset('smooth_muscle.n.01'),smooth_muscle.n.01,b
47952,47952,Synset('supinator.n.01'),supinator.n.01,b
47953,47953,Synset('tensor.n.02'),tensor.n.02,b
47956,47956,Synset('adrenal_gland.n.01'),adrenal_gland.n.01,b
47967,47967,Synset('prostate_gland.n.01'),prostate_gland.n.01,b
47968,47968,Synset('thymus_gland.n.01'),thymus_gland.n.01,b
47977,47977,Synset('pancreas.n.01'),pancreas.n.01,b
47989,47989,Synset('gill.n.04'),gill.n.04,b
47992,47992,Synset('craw.n.01'),craw.n.01,b
48000,48000,Synset('ovary.n.02'),ovary.n.02,b
48001,48001,Synset('uterus.n.01'),uterus.n.01,b
48005,48005,Synset('testis.n.01'),testis.n.01,b
48007,48007,Synset('nose.n.01'),nose.n.01,b
48023,48023,Synset('atrium.n.01'),atrium.n.01,b
48024,48024,Synset('ventricle.n.02'),ventricle.n.02,b
48026,48026,Synset('air_bladder.n.01'),air_bladder.n.01,b
48037,48037,Synset('pouch.n.03'),pouch.n.03,b
48039,48039,Synset('vesicle.n.01'),vesicle.n.01,b
48109,48109,Synset('alimentary_canal.n.01'),alimentary_canal.n.01,b
48116,48116,Synset('common_bile_duct.n.01'),common_bile_duct.n.01,b
48123,48123,Synset('lacrimal_duct.n.01'),lacrimal_duct.n.01,b
48128,48128,Synset('pore.n.02'),pore.n.02,b
48132,48132,Synset('ureter.n.01'),ureter.n.01,b
48133,48133,Synset('urethra.n.01'),urethra.n.01,b
48134,48134,Synset('vagina.n.01'),vagina.n.01,b
48136,48136,Synset('venous_sinus.n.01'),venous_sinus.n.01,b
48139,48139,Synset('anus.n.01'),anus.n.01,b
48144,48144,Synset('fenestra.n.01'),fenestra.n.01,b
48145,48145,Synset('fontanelle.n.01'),fontanelle.n.01,b
48147,48147,Synset('mouth.n.02'),mouth.n.02,b
48151,48151,Synset('pylorus.n.01'),pylorus.n.01,b
48154,48154,Synset('stoma.n.02'),stoma.n.02,b
48156,48156,Synset('vent.n.02'),vent.n.02,b
48157,48157,Synset('bypass.n.02'),bypass.n.02,b
48199,48199,Synset('atheroma.n.01'),atheroma.n.01,b
48200,48200,Synset('belly.n.02'),belly.n.02,b
48203,48203,Synset('mons.n.01'),mons.n.01,b
48206,48206,Synset('arytenoid.n.01'),arytenoid.n.01,b
48207,48207,Synset('fibrocartilage.n.01'),fibrocartilage.n.01,b
48208,48208,Synset('hyaline_cartilage.n.01'),hyaline_cartilage.n.01,b
48209,48209,Synset('meniscus.n.01'),meniscus.n.01,b
48213,48213,Synset('elastic_tissue.n.01'),elastic_tissue.n.01,b
48215,48215,Synset('fascia.n.01'),fascia.n.01,b
48216,48216,Synset('granulation.n.01'),granulation.n.01,b
48217,48217,Synset('ligament.n.01'),ligament.n.01,b
48218,48218,Synset('marrow.n.01'),marrow.n.01,b
48221,48221,Synset('scar_tissue.n.01'),scar_tissue.n.01,b
48223,48223,Synset('tendon.n.01'),tendon.n.01,b
48226,48226,Synset('endothelium.n.01'),endothelium.n.01,b
48227,48227,Synset('mesothelium.n.01'),mesothelium.n.01,b
48229,48229,Synset('cusp.n.02'),cusp.n.02,b
48231,48231,Synset('soft_palate.n.01'),soft_palate.n.01,b
48232,48232,Synset('uvula.n.01'),uvula.n.01,b
48233,48233,Synset('autograft.n.01'),autograft.n.01,b
48234,48234,Synset('heterograft.n.01'),heterograft.n.01,b
48235,48235,Synset('homograft.n.01'),homograft.n.01,b
48237,48237,Synset('pharyngeal_tonsil.n.01'),pharyngeal_tonsil.n.01,b
48238,48238,Synset('spleen.n.01'),spleen.n.01,b
48239,48239,Synset('tonsil.n.01'),tonsil.n.01,b
48243,48243,Synset('chorioallantois.n.01'),chorioallantois.n.01,b
48244,48244,Synset('choroid.n.01'),choroid.n.01,b
48246,48246,Synset('cornea.n.01'),cornea.n.01,b
48249,48249,Synset('endosteum.n.01'),endosteum.n.01,b
48250,48250,Synset('ependyma.n.01'),ependyma.n.01,b
48253,48253,Synset('hyaloid_membrane.n.01'),hyaloid_membrane.n.01,b
48254,48254,Synset('intima.n.01'),intima.n.01,b
48255,48255,Synset('iris.n.02'),iris.n.02,b
48256,48256,Synset('lamella.n.02'),lamella.n.02,b
48257,48257,Synset('meninx.n.01'),meninx.n.01,b
48258,48258,Synset('mucous_membrane.n.01'),mucous_membrane.n.01,b
48259,48259,Synset('periosteum.n.01'),periosteum.n.01,b
48261,48261,Synset('retina.n.01'),retina.n.01,b
48264,48264,Synset('serous_membrane.n.01'),serous_membrane.n.01,b
48265,48265,Synset('synovial_membrane.n.01'),synovial_membrane.n.01,b
48266,48266,Synset('trophoblast.n.01'),trophoblast.n.01,b
48267,48267,Synset('tunic.n.01'),tunic.n.01,b
48268,48268,Synset('web.n.07'),web.n.07,b
48270,48270,Synset('smooth_muscle.n.02'),smooth_muscle.n.02,b
48273,48273,Synset('grey_matter.n.01'),grey_matter.n.01,b
48274,48274,Synset('neuropil.n.01'),neuropil.n.01,b
48275,48275,Synset('white_matter.n.01'),white_matter.n.01,b
48286,48286,Synset('cellulose.n.01'),cellulose.n.01,b
48287,48287,Synset('chitin.n.01'),chitin.n.01,b
48289,48289,Synset('glycogen.n.01'),glycogen.n.01,b
48292,48292,Synset('starch.n.01'),starch.n.01,b
48296,48296,Synset('myelin.n.01'),myelin.n.01,b
48299,48299,Synset('babassu_oil.n.01'),babassu_oil.n.01,b
48308,48308,Synset('grease.n.01'),grease.n.01,b
48322,48322,Synset('spike_lavender_oil.n.01'),spike_lavender_oil.n.01,b
48328,48328,Synset('carnauba_wax.n.01'),carnauba_wax.n.01,b
48333,48333,Synset('japan_wax.n.01'),japan_wax.n.01,b
48335,48335,Synset('paraffin.n.01'),paraffin.n.01,b
48347,48347,Synset('immunoglobulin.n.01'),immunoglobulin.n.01,b
48348,48348,Synset('isoantibody.n.01'),isoantibody.n.01,b
48349,48349,Synset('monoclonal_antibody.n.01'),monoclonal_antibody.n.01,b
48355,48355,Synset('lipoprotein.n.01'),lipoprotein.n.01,b
48357,48357,Synset('tumor_necrosis_factor.n.01'),tumor_necrosis_factor.n.01,b
48366,48366,Synset('actin.n.01'),actin.n.01,b
48367,48367,Synset('albumin.n.01'),albumin.n.01,b
48369,48369,Synset('globulin.n.01'),globulin.n.01,b
48371,48371,Synset('histone.n.01'),histone.n.01,b
48417,48417,Synset('hypocrisy.n.02'),hypocrisy.n.02,b
48436,48436,Synset('rectangle.n.01'),rectangle.n.01,b
48444,48444,Synset('belt.n.01'),belt.n.01,b
48450,48450,Synset('foam.n.01'),foam.n.01,b
48454,48454,Synset('bazaar.n.03'),bazaar.n.03,b
48496,48496,Synset('coronary_heart_disease.n.01'),coronary_heart_disease.n.01,b
48519,48519,Synset('severe_combined_immunodeficiency.n.01'),severe_combined_immunodeficiency.n.01,b
48521,48521,Synset('depressive_disorder.n.01'),depressive_disorder.n.01,b
48522,48522,Synset('mania.n.02'),mania.n.02,b
48523,48523,Synset('generalized_anxiety_disorder.n.01'),generalized_anxiety_disorder.n.01,b
48524,48524,Synset('obsessive-compulsive_disorder.n.01'),obsessive-compulsive_disorder.n.01,b
48525,48525,Synset('panic_disorder.n.01'),panic_disorder.n.01,b
48526,48526,Synset('phobia.n.01'),phobia.n.01,b
48527,48527,Synset('posttraumatic_stress_disorder.n.01'),posttraumatic_stress_disorder.n.01,b
48530,48530,Synset('hysteria.n.03'),hysteria.n.03,b
48531,48531,Synset('antisocial_personality_disorder.n.01'),antisocial_personality_disorder.n.01,b
48532,48532,Synset('maladjustment.n.01'),maladjustment.n.01,b
48533,48533,Synset('schizotypal_personality.n.01'),schizotypal_personality.n.01,b
48539,48539,Synset('phenylketonuria.n.01'),phenylketonuria.n.01,b
48542,48542,Synset('tay-sachs_disease.n.01'),tay-sachs_disease.n.01,b
48548,48548,Synset('aphasia.n.01'),aphasia.n.01,b
48552,48552,Synset('epilepsy.n.01'),epilepsy.n.01,b
48563,48563,Synset('deformity.n.01'),deformity.n.01,b
48566,48566,Synset('amyloidosis.n.01'),amyloidosis.n.01,b
48567,48567,Synset('anuresis.n.01'),anuresis.n.01,b
48568,48568,Synset('catastrophic_illness.n.01'),catastrophic_illness.n.01,b
48569,48569,Synset('collapse.n.01'),collapse.n.01,b
48575,48575,Synset('hypermotility.n.01'),hypermotility.n.01,b
48577,48577,Synset('lead_poisoning.n.01'),lead_poisoning.n.01,b
48578,48578,Synset('ozone_sickness.n.01'),ozone_sickness.n.01,b
48579,48579,Synset('toxemia_of_pregnancy.n.01'),toxemia_of_pregnancy.n.01,b
48580,48580,Synset('felon.n.02'),felon.n.02,b
48583,48583,Synset('opportunistic_infection.n.01'),opportunistic_infection.n.01,b
48587,48587,Synset('scabies.n.01'),scabies.n.01,b
48588,48588,Synset('sepsis.n.01'),sepsis.n.01,b
48589,48589,Synset('sore.n.01'),sore.n.01,b
48591,48591,Synset('streptococcal_sore_throat.n.01'),streptococcal_sore_throat.n.01,b
48592,48592,Synset('sty.n.01'),sty.n.01,b
48595,48595,Synset('tapeworm_infection.n.01'),tapeworm_infection.n.01,b
48596,48596,Synset('tetanus.n.01'),tetanus.n.01,b
48597,48597,Synset('toxoplasmosis.n.01'),toxoplasmosis.n.01,b
48598,48598,Synset('vaccinia.n.01'),vaccinia.n.01,b
48601,48601,Synset('blast_trauma.n.01'),blast_trauma.n.01,b
48602,48602,Synset('bleeding.n.01'),bleeding.n.01,b
48603,48603,Synset('blunt_trauma.n.01'),blunt_trauma.n.01,b
48604,48604,Synset('bruise.n.01'),bruise.n.01,b
48606,48606,Synset('burn.n.03'),burn.n.03,b
48607,48607,Synset('dislocation.n.03'),dislocation.n.03,b
48608,48608,Synset('electric_shock.n.02'),electric_shock.n.02,b
48610,48610,Synset('frostbite.n.01'),frostbite.n.01,b
48612,48612,Synset('penetrating_trauma.n.01'),penetrating_trauma.n.01,b
48613,48613,Synset('pinch.n.02'),pinch.n.02,b
48615,48615,Synset('sting.n.03'),sting.n.03,b
48616,48616,Synset('strain.n.07'),strain.n.07,b
48617,48617,Synset('wale.n.01'),wale.n.01,b
48618,48618,Synset('whiplash.n.01'),whiplash.n.01,b
48619,48619,Synset('wound.n.01'),wound.n.01,b
48621,48621,Synset('acidosis.n.01'),acidosis.n.01,b
48622,48622,Synset('adhesion.n.01'),adhesion.n.01,b
48623,48623,Synset('alkalosis.n.01'),alkalosis.n.01,b
48631,48631,Synset('asynergy.n.01'),asynergy.n.01,b
48632,48632,Synset('asystole.n.01'),asystole.n.01,b
48633,48633,Synset('atelectasis.n.01'),atelectasis.n.01,b
48634,48634,Synset('atherogenesis.n.01'),atherogenesis.n.01,b
48635,48635,Synset('autoimmunity.n.01'),autoimmunity.n.01,b
48638,48638,Synset('bacteremia.n.01'),bacteremia.n.01,b
48639,48639,Synset('carotenemia.n.01'),carotenemia.n.01,b
48641,48641,Synset('coprolalia.n.01'),coprolalia.n.01,b
48642,48642,Synset('cyst.n.01'),cyst.n.01,b
48645,48645,Synset('dysfunction.n.01'),dysfunction.n.01,b
48646,48646,Synset('endometriosis.n.01'),endometriosis.n.01,b
48647,48647,Synset('fibrosis.n.01'),fibrosis.n.01,b
48648,48648,Synset('fluorosis.n.01'),fluorosis.n.01,b
48649,48649,Synset('flux.n.04'),flux.n.04,b
48650,48650,Synset('gammopathy.n.01'),gammopathy.n.01,b
48651,48651,Synset('gangrene.n.01'),gangrene.n.01,b
48652,48652,Synset('glossolalia.n.01'),glossolalia.n.01,b
48653,48653,Synset('hemochromatosis.n.01'),hemochromatosis.n.01,b
48654,48654,Synset('hydronephrosis.n.01'),hydronephrosis.n.01,b
48656,48656,Synset('infarct.n.01'),infarct.n.01,b
48657,48657,Synset('lesion.n.01'),lesion.n.01,b
48664,48664,Synset('myopathy.n.01'),myopathy.n.01,b
48666,48666,Synset('osteoporosis.n.01'),osteoporosis.n.01,b
48668,48668,Synset('palilalia.n.01'),palilalia.n.01,b
48669,48669,Synset('priapism.n.01'),priapism.n.01,b
48670,48670,Synset('pyorrhea.n.01'),pyorrhea.n.01,b
48671,48671,Synset('reflux.n.01'),reflux.n.01,b
48673,48673,Synset('sarcoidosis.n.01'),sarcoidosis.n.01,b
48675,48675,Synset('stasis.n.01'),stasis.n.01,b
48676,48676,Synset('stenosis.n.01'),stenosis.n.01,b
48677,48677,Synset('uremia.n.01'),uremia.n.01,b
48681,48681,Synset('volvulus.n.01'),volvulus.n.01,b
48683,48683,Synset('infirmity.n.01'),infirmity.n.01,b
48692,48692,Synset('concern.n.01'),concern.n.01,b
48717,48717,Synset('allergy.n.01'),allergy.n.01,b
48742,48742,Synset('envy.n.01'),envy.n.01,b
48790,48790,Synset('metrical_foot.n.01'),metrical_foot.n.01,b
48837,48837,Synset('hindi.n.01'),hindi.n.01,b
48848,48848,Synset('french.n.01'),french.n.01,b
48854,48854,Synset('spanish.n.01'),spanish.n.01,b
48864,48864,Synset('lolo.n.01'),lolo.n.01,b
48946,48946,Synset('bull.n.10'),bull.n.10,b
48954,48954,Synset('stay.n.03'),stay.n.03,b
48995,48995,Synset('ticket.n.03'),ticket.n.03,b
49026,49026,Synset('cue.n.01'),cue.n.01,b
49069,49069,Synset('interface.n.02'),interface.n.02,b
49074,49074,Synset('loop.n.06'),loop.n.06,b
49120,49120,Synset('mode.n.05'),mode.n.05,b
49135,49135,Synset('sweet_lemon.n.01'),sweet_lemon.n.01,b
49252,49252,Synset('public_school.n.02'),public_school.n.02,b
49319,49319,Synset('nuclear_regulatory_commission.n.01'),nuclear_regulatory_commission.n.01,b
49361,49361,Synset('judicial_branch.n.01'),judicial_branch.n.01,b
49363,49363,Synset('post_office.n.01'),post_office.n.01,b
49367,49367,Synset('payroll.n.03'),payroll.n.03,b
49368,49368,Synset('personnel_department.n.01'),personnel_department.n.01,b
49369,49369,Synset('security.n.06'),security.n.06,b
49520,49520,Synset('exchange_traded_fund.n.01'),exchange_traded_fund.n.01,b
49528,49528,Synset('ogre.n.02'),ogre.n.02,b
49543,49543,Synset('eden.n.02'),eden.n.02,b
49641,49641,Synset('islam.n.02'),islam.n.02,b
49642,49642,Synset('judaism.n.02'),judaism.n.02,b
49657,49657,Synset('nymph.n.01'),nymph.n.01,b
49659,49659,Synset('grace.n.05'),grace.n.05,b
49710,49710,Synset('access.n.02'),access.n.02,b
49711,49711,Synset('advowson.n.01'),advowson.n.01,b
49712,49712,Synset('cabotage.n.01'),cabotage.n.01,b
49718,49718,Synset('human_right.n.01'),human_right.n.01,b
49721,49721,Synset('prerogative.n.01'),prerogative.n.01,b
49722,49722,Synset('privilege.n.03'),privilege.n.03,b
49725,49725,Synset('right_of_search.n.01'),right_of_search.n.01,b
49728,49728,Synset('voting_right.n.01'),voting_right.n.01,b
49731,49731,Synset('art_form.n.01'),art_form.n.01,b
49733,49733,Synset('color.n.07'),color.n.07,b
49747,49747,Synset('basis.n.02'),basis.n.02,b
49756,49756,Synset('conservation.n.03'),conservation.n.03,b
49758,49758,Synset('fundamentals.n.01'),fundamentals.n.01,b
49760,49760,Synset('logic.n.03'),logic.n.03,b
49793,49793,Synset('point.n.01'),point.n.01,b
49798,49798,Synset('top.n.04'),top.n.04,b
49800,49800,Synset('attraction.n.04'),attraction.n.04,b
49801,49801,Synset('badge.n.02'),badge.n.02,b
49803,49803,Synset('contour.n.03'),contour.n.03,b
49804,49804,Synset('excellence.n.02'),excellence.n.02,b
49806,49806,Synset('invariant.n.01'),invariant.n.01,b
49811,49811,Synset('parameter.n.01'),parameter.n.01,b
49812,49812,Synset('value.n.01'),value.n.01,b
49814,49814,Synset('zero.n.03'),zero.n.03,b
49815,49815,Synset('factorial.n.01'),factorial.n.01,b
49819,49819,Synset('argument.n.06'),argument.n.06,b
49820,49820,Synset('correlate.n.01'),correlate.n.01,b
49827,49827,Synset('scalar.n.01'),scalar.n.01,b
49829,49829,Synset('vector.n.01'),vector.n.01,b
49831,49831,Synset('quantification.n.01'),quantification.n.01,b
49853,49853,Synset('knock_on.n.01'),knock_on.n.01,b
49859,49859,Synset('containment.n.01'),containment.n.01,b
49864,49864,Synset('contrivance.n.03'),contrivance.n.03,b
49866,49866,Synset('game_plan.n.01'),game_plan.n.01,b
49867,49867,Synset('game_plan.n.02'),game_plan.n.02,b
49868,49868,Synset('house_of_cards.n.01'),house_of_cards.n.01,b
49871,49871,Synset('plot.n.01'),plot.n.01,b
